"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.688501450E1,4.649930420E0,1.959664856E1,4.340972900E-3
3.689501250E1,5.121150513E0,1.853520584E1,2.459385681E-1
3.690501150E1,4.700076141E0,1.530836609E1,1.297651520E0
3.691500950E1,3.849095764E0,1.240021362E1,2.686164093E0
3.692500750E1,3.035687256E0,1.057101746E1,1.759590912E0
3.693500650E1,2.742896118E0,9.391769714E0,2.454895020E-1
3.694500450E1,2.310445404E0,8.414601746E0,-3.971241760E-1
3.695500350E1,9.840536499E-1,6.596482544E0,-1.319206696E0
3.696500150E1,5.596861267E-1,6.747518463E0,-2.754721527E0
3.697499950E1,1.261875916E0,8.258476410E0,-4.472848663E0
3.698499850E1,2.468367004E-1,8.611442413E0,-5.616171112E0
3.699499650E1,-1.402583313E0,8.650960236E0,-4.562811584E0
3.700499450E1,-3.650309143E0,9.603130188E0,3.063529358E0
3.701499350E1,-3.636088715E0,1.047282166E1,3.733685760E0
3.702499150E1,-2.657124481E0,8.866062927E0,1.188678131E0
3.703498950E1,-1.471589813E0,6.648424530E0,-7.520361328E-1
3.704498850E1,-3.158432007E-2,5.120252380E0,-1.702409821E0
3.705498650E1,1.351838837E0,4.298461304E0,-1.570833435E0
3.706498550E1,1.719773712E0,3.627107391E0,-1.061143341E0
3.707498350E1,1.369053040E0,3.022065582E0,-9.255253601E-1
3.708498150E1,1.627415771E0,2.904410248E0,-1.661844177E0
3.709498050E1,2.040107574E0,2.706072693E0,-2.091001740E0
3.710497850E1,2.195634155E0,2.250869293E0,-2.005080414E0
3.711497650E1,2.461481323E0,1.786085815E0,-1.949246521E0
3.712497550E1,2.074386292E0,1.411115570E0,-2.162103882E0
3.713497350E1,1.497186584E0,1.040785675E0,-2.211650848E0
3.714497250E1,1.444346466E0,8.668473816E-1,-1.628463593E0
3.715497050E1,1.959575043E0,9.066645813E-1,-5.125341797E-1
3.716496850E1,2.300266571E0,1.011296997E0,5.773493958E-1
3.717496750E1,2.686613159E0,1.941911774E0,1.187181244E0
3.718496550E1,2.791994019E0,3.708238678E0,1.785187683E0
3.719496350E1,2.670596466E0,6.502178650E0,3.531007233E0
3.720496250E1,2.341730347E0,1.106513992E1,7.413034515E0
3.721496050E1,1.190923462E0,1.795486267E1,1.170311325E1
3.722495950E1,1.749861145E-1,3.046404968E1,1.513607437E1
3.723495750E1,-3.204536133E0,3.941962646E1,1.707858490E1
3.724495550E1,-5.418282623E0,3.049518494E1,1.735730530E1
3.725495450E1,-7.116201782E-1,1.807820618E1,1.198153427E1
3.726495250E1,3.070714417E0,7.971523132E0,8.772657166E0
3.727495050E1,4.119882660E0,1.317111053E0,8.493487701E0
3.728494950E1,4.069287872E0,6.803352356E-1,5.774242401E0
3.729494750E1,4.937183075E0,5.145849152E0,2.645448761E0
3.730494650E1,6.054609375E0,1.023751099E1,1.407672729E0
3.731494450E1,5.602848816E0,1.509700562E1,3.050506439E0
3.732494250E1,2.844385071E0,1.895583115E1,6.226751404E0
3.733493763E1,1.304836578E0,2.208941483E1,8.911867676E0
3.734493563E1,-5.322930908E-1,2.160397430E1,3.784130859E-1
3.735493362E1,-6.810836792E-1,1.377091324E1,-8.264014893E0
3.736493262E1,1.686093750E0,6.270909576E0,-7.263046417E0
3.737493063E1,3.835025024E0,2.874771881E0,-5.887706451E0
3.738492963E1,5.785918121E0,3.629652100E0,-3.465293884E0
3.739492763E1,6.008505249E0,5.407205658E0,-5.104385376E-1
3.740492563E1,4.834795990E0,5.609734497E0,-1.064436493E0
3.741492462E1,3.426973572E0,5.628595276E0,-4.256548462E0
3.742492262E1,2.283651123E0,6.576723633E0,-6.607110443E0
3.743492063E1,9.201365662E-1,7.654931488E0,-7.301516418E0
3.744491963E1,3.975732422E-1,8.721613312E0,-6.472390594E0
3.745491763E1,6.786886597E-1,9.651479645E0,-4.671784973E0
3.746491663E1,2.362088013E-1,1.091724747E1,-2.808908844E0
3.747491462E1,-1.094523926E0,1.323742264E1,-1.512005768E0
3.748491263E1,-2.598895569E0,1.573048828E1,-9.988728333E-1
3.749491163E1,-3.852538605E0,1.540746002E1,-1.545985107E0
3.750490963E1,-4.549938354E0,1.277787827E1,-1.415157166E0
3.751490762E1,-4.951104126E0,1.067984116E1,6.122268677E-1
3.752490662E1,-4.430935822E0,9.732311554E0,1.808988190E0
3.753490463E1,-3.809278564E0,9.842033386E0,1.698517914E0
3.754490263E1,-3.284918976E0,9.973160706E0,1.958377533E0
3.755490163E1,-2.126328278E0,8.766220551E0,3.184627533E0
3.756489963E1,-7.575746155E-1,7.295828247E0,4.226011963E0
3.757489863E1,1.132544861E0,7.596403198E0,4.018094330E0
3.758489662E1,2.777324524E0,8.180338898E0,2.394869843E0
3.759489463E1,2.836601257E0,8.168363800E0,6.402186584E-1
3.760489363E1,2.065554657E0,8.263715515E0,-5.228627014E-1
3.761489163E1,1.243913269E0,8.486751709E0,-1.130299530E0
3.762488962E1,5.144801331E-1,8.574918365E0,-1.208586731E0
3.763488862E1,-1.127156067E-1,8.480764160E0,-1.504521332E0
3.764488663E1,-4.146377563E-1,8.816965027E0,-1.856888580E0
3.765488563E1,-4.589456177E-1,9.271569672E0,-1.533111877E0
3.766488363E1,-4.788542175E-1,9.273665314E0,-5.412744141E-1
3.767488163E1,-5.806425476E-1,8.985364838E0,8.972341919E-1
3.768488063E1,-6.242019653E-1,8.546327820E0,1.685195618E0
3.769487862E1,-7.008425903E-1,8.219707031E0,1.681154022E0
3.770487663E1,-5.987548828E-1,8.289611664E0,7.532336426E-1
3.771487563E1,-6.101312256E-1,8.378826141E0,-3.802093506E-2
3.772487363E1,-6.240522766E-1,8.302784271E0,-5.261558533E-1
3.773487263E1,-3.827540588E-1,8.486602020E0,-7.444020081E-1
3.774487062E1,-1.080752563E-1,8.584049377E0,-7.593708801E-1
3.775486863E1,6.286926270E-2,8.555458832E0,-6.596781921E-1
3.776486763E1,1.157093811E-1,8.996890869E0,-1.643582153E-1
3.777486563E1,2.435435486E-1,9.289382629E0,2.005828857E-1
3.778486363E1,1.269360352E-1,8.840166779E0,7.825726318E-1
3.779486262E1,1.047821045E-3,9.237590332E0,1.207389221E0
3.780486062E1,1.631607056E-2,9.924212494E0,1.433419189E0
3.781485863E1,-2.618055725E-1,1.053449341E1,1.815275116E0
3.782485763E1,-9.578581238E-1,1.063807800E1,2.426304474E0
3.783485563E1,-1.880389709E0,1.022897873E1,2.647394714E0
3.784485463E1,-3.067421265E0,1.013033386E1,2.000140686E0
3.785485262E1,-4.397255859E0,1.052416489E1,7.752378845E-1
3.786485063E1,-5.469326477E0,1.089898544E1,-2.860551453E-1
3.787484963E1,-5.738466797E0,1.158336227E1,-6.268963623E-1
3.788484763E1,-5.053042145E0,1.209275299E1,1.936972046E-1
3.789484563E1,-3.502416687E0,1.248942810E1,1.781744843E0
3.790484462E1,-1.610201569E0,1.233988907E1,3.106789398E0
3.791484262E1,-2.074685669E-1,1.221594681E1,4.007616119E0
3.792484063E1,2.833607483E-1,1.327574295E1,4.346810760E0
3.793483963E1,-2.386038208E-1,1.467173996E1,4.026327209E0
3.794483763E1,-1.686542816E0,1.613883911E1,2.263742523E0
3.795483663E1,-3.984414368E0,1.699326233E1,1.200802917E0
3.796483462E1,-3.852388916E0,1.639555527E1,4.382885742E-1
3.797483263E1,-2.398013306E0,1.410965881E1,2.157014465E-1
3.798483163E1,-9.072633362E-1,1.037223083E1,-1.264121246E0
3.799482963E1,-2.013313293E-1,7.803572388E0,-1.924248505E0
3.800482762E1,4.290078735E-1,9.772428131E0,-1.634900208E0
3.801482662E1,1.764830017E0,1.303743851E1,-2.028132477E0
3.802482463E1,2.712209930E0,1.401086426E1,-2.041903839E0
3.803482363E1,2.939437408E0,1.404619080E1,-1.251397705E0
3.804482163E1,2.725232849E0,1.474808121E1,-5.963598633E-1
3.805481963E1,2.260748749E0,1.629825760E1,-2.171983337E-1
3.806481863E1,2.136956177E0,1.725746292E1,3.541635132E-1
3.807481662E1,2.327360229E0,1.679073349E1,1.039588165E0
3.808481463E1,2.442321167E0,1.535402115E1,1.413061523E0
3.809481363E1,2.124232635E0,1.315629135E1,1.539398804E0
3.810481163E1,1.328637085E0,1.094898148E1,1.736987915E0
3.811481063E1,8.634045410E-1,1.013452515E1,1.550326080E0
3.812480862E1,4.096980286E-1,9.207951965E0,8.915460205E-1
3.813480663E1,-7.918533325E-2,8.675209808E0,8.382568359E-3
3.814480563E1,7.611671448E-1,9.319769440E0,-8.646020508E-1
3.815480363E1,1.194815369E0,9.170529785E0,-2.011517029E0
3.816480163E1,2.450404358E-1,8.490194550E0,-3.805985413E0
3.817480062E1,-1.212478638E0,7.973768463E0,-2.804418182E0
3.818479862E1,-1.789528656E0,8.000413055E0,3.477268982E-1
3.819479663E1,-2.258054352E0,8.049810333E0,1.608105927E0
3.820479563E1,-2.038161621E0,7.762557678E0,1.003363495E0
3.821479363E1,-1.624571686E0,7.349716187E0,-1.531315613E-1
3.822479263E1,-5.980064392E-1,7.237898712E0,-9.886940002E-1
3.823479062E1,1.142274628E0,6.540798340E0,-1.671573944E0
3.824478863E1,1.617236938E0,5.439688110E0,-1.277144165E0
3.825478763E1,1.703607330E0,4.552483063E0,-7.652087402E-1
3.826478563E1,2.250869293E0,4.553231506E0,-1.802701263E0
3.827478363E1,2.409090271E0,4.549040222E0,-2.123783569E0
3.828478262E1,1.997595978E0,3.526965637E0,-2.291434937E0
3.829478062E1,1.570983124E0,3.214565277E0,-2.507136383E0
3.830477963E1,1.135538635E0,2.816393280E0,-2.408042450E0
3.831477763E1,3.745211792E-1,2.031575317E0,-2.072290649E0
3.832477563E1,3.082090759E-1,2.191592560E0,-1.503922577E0
3.833477463E1,6.021977234E-1,2.472109222E0,-8.301736450E-1
3.834477262E1,8.146060181E-1,2.937341766E0,2.203417969E-1
3.835477063E1,1.213676147E0,3.536994781E0,1.434916077E0
3.836476963E1,1.693727875E0,4.224215698E0,2.640359344E0
3.837476763E1,2.063608704E0,5.180726624E0,3.832031250E0
3.838476663E1,2.498604126E0,6.781946869E0,5.962401123E0
3.839476462E1,2.435136108E0,9.585766296E0,8.991651764E0
3.840476262E1,1.846260681E0,1.475945755E1,1.163545395E1
3.841476163E1,1.833986206E0,2.311972229E1,1.325433746E1
3.842475963E1,8.014334106E-1,2.992157776E1,1.508697647E1
3.843475763E1,-2.939587097E0,2.650583084E1,1.507560013E1
3.844475663E1,-3.054847412E0,1.890508667E1,1.037986496E1
3.845475462E1,1.010698242E0,9.923014984E0,6.840026093E0
3.846475362E1,2.460134125E0,4.561614075E0,5.561834106E0
3.847475163E1,3.027753754E0,4.995861053E0,4.346212006E0
3.848474963E1,4.960684204E0,7.150480499E0,3.147205353E0
3.849474863E1,6.479126587E0,9.788145447E0,2.720293121E0
3.850474662E1,6.525081024E0,1.296588730E1,3.757486267E0
3.851474463E1,6.009852448E0,1.656889481E1,5.562732239E0
3.852474363E1,3.475173340E0,1.815918777E1,8.588540039E0
3.853474163E1,-2.104623413E0,1.795441360E1,8.769364014E0
3.854474063E1,-5.400020599E0,1.440424622E1,-1.743274841E0
3.855473863E1,-1.168320465E0,8.732839966E0,-8.036937103E0
3.856473662E1,2.911595306E0,6.671027527E0,-8.550668793E0
3.857473562E1,4.705015869E0,5.078189850E0,-6.854396210E0
3.858473363E1,5.487438812E0,4.969366150E0,-2.034868469E0
3.859473163E1,5.351371765E0,6.813980255E0,1.887275391E0
3.860473063E1,3.746708679E0,8.532257080E0,2.131567383E-1
3.861472862E1,1.627415771E0,9.550589447E0,-3.714974670E0
3.862472663E1,-1.276844788E-1,9.745184784E0,-5.907764740E0
3.863472563E1,-6.393205261E-1,9.326355743E0,-5.996979218E0
3.864472363E1,9.684860229E-2,9.624086609E0,-4.037853241E0
3.865472263E1,-7.409591675E-2,1.039603134E1,-2.637215881E0
3.866472062E1,-9.633966064E-1,1.116168915E1,-1.872905273E0
3.867471862E1,-1.555864563E0,1.145687531E1,-1.548529816E0
3.868471763E1,-2.439177704E0,1.099718124E1,-1.385518799E0
3.869471563E1,-3.501668243E0,1.074151291E1,-9.663903809E-1
3.870471363E1,-4.878056030E0,1.014949402E1,-2.646496582E-1
3.871471263E1,-5.545967102E0,9.125323792E0,1.035995636E0
3.872471062E1,-3.692371674E0,8.805588684E0,2.350561981E0
3.873470962E1,-7.312294006E-1,8.342302094E0,3.326981506E0
3.874470763E1,1.789528656E0,7.897427216E0,3.733386383E0
3.875470563E1,3.570075989E0,9.133706360E0,2.768343201E0
3.876470463E1,4.230203247E0,1.076396622E1,1.153501282E0
3.877470262E1,3.994293823E0,1.109642487E1,2.469863892E-1
3.878470062E1,3.079246674E0,1.042462189E1,2.749781799E-1
3.879469963E1,2.151026917E0,9.388626251E0,4.445755005E-1
3.880469763E1,1.543141022E0,8.789422302E0,2.917433167E-1
3.881469563E1,7.080276489E-1,9.247170410E0,1.032852173E-2
3.882469463E1,1.047821045E-3,9.013206940E0,1.550775146E-1
3.883469262E1,-3.625460815E-1,8.547974396E0,3.616479492E-1
3.884469162E1,-5.758525085E-1,8.478818207E0,5.996530151E-1
3.885468963E1,-6.855743408E-1,9.417815552E0,5.162763977E-1
3.886468763E1,-8.408015442E-1,9.339079285E0,4.878355408E-1
3.887468663E1,-1.836680603E-1,5.985153809E0,2.567161560E-1
3.888468462E1,1.017134857E0,5.729335785E0,-3.294648743E-1
3.889468263E1,1.614392853E0,6.074368286E0,-1.083746338E-1
3.890468163E1,1.447340240E0,7.742798767E0,2.100132751E-1
3.891467963E1,7.595205688E-1,8.829688568E0,-1.228944397E-1
3.892467863E1,-2.002835083E-1,8.338110809E0,-6.255491638E-1
3.893467663E1,-9.635462952E-1,8.588689728E0,-9.746232605E-1
3.894467462E1,-1.421444092E0,9.508377228E0,-1.142723694E0
3.895467362E1,-2.103725281E0,1.140747803E1,-5.795947266E-1
3.896467163E1,-2.720592499E0,1.157991943E1,5.993536377E-1
3.897466963E1,-2.342778168E0,1.165940414E1,1.133592682E0
3.898466863E1,-1.350341949E0,1.216310669E1,1.162482605E0
3.899466662E1,9.400451660E-2,1.241667938E1,1.165626068E0
3.900466463E1,1.347048798E0,1.168125870E1,8.250842285E-1
3.901466363E1,2.236948242E0,1.052820648E1,2.817141724E-1
3.902466163E1,2.988834686E0,8.715326385E0,3.912863159E-1
3.903466063E1,3.200494537E0,8.892408142E0,9.273216248E-1
3.904465863E1,2.672991486E0,1.059032730E1,2.287543030E0
3.905465662E1,2.330054626E0,1.175894714E1,3.062631226E0
3.906465562E1,1.584006042E0,1.162841858E1,2.697091370E0
3.907465363E1,2.912942505E-1,1.160806091E1,1.382674713E0
3.908465163E1,-1.168619843E0,1.354548203E1,-5.411247253E-1
3.909465063E1,-2.351909180E0,1.668550232E1,-1.817819824E0
3.910464862E1,-2.944077759E0,1.815320023E1,-1.948348389E0
3.911464762E1,-3.094215546E0,1.834480179E1,-1.295555878E0
3.912464563E1,-3.152145081E0,1.660691574E1,2.649490356E-2
3.913464363E1,-3.532055054E0,1.285526733E1,1.537003784E0
3.914464263E1,-3.887416077E0,1.058269318E1,3.418441315E0
3.915464062E1,-3.218906250E0,1.140478363E1,5.729335785E0
3.916463862E1,-2.655328217E0,1.373334137E1,6.055657196E0
3.917463763E1,-2.625390472E0,1.632175873E1,4.900060272E0
3.918463563E1,-3.052452393E0,1.692066330E1,2.942131805E0
3.919463363E1,-4.150269470E0,1.518831573E1,2.926414490E-1
3.920463263E1,-5.975723419E0,1.280257690E1,-2.601290588E0
3.921463062E1,-7.457941132E0,1.103011276E1,-5.579647064E0
3.922462962E1,-8.450976105E0,1.184995789E1,-6.937623138E0
3.923462763E1,-7.862849121E0,1.387240219E1,-5.936055908E0
3.924462563E1,-4.970713348E0,1.382539993E1,-8.768765259E-1
3.925462463E1,-1.150956573E0,1.232177673E1,3.320993958E0
3.926462262E1,9.289682007E-1,1.067310516E1,6.586303711E-1
3.927462062E1,2.186503143E0,1.206341400E1,-1.308578796E0
3.928461963E1,4.316873016E0,1.312919769E1,-1.509011993E0
3.929461763E1,6.773564301E0,1.258582764E1,-1.547182617E0
3.930461663E1,7.154821472E0,1.258238480E1,-3.775149536E-1
3.931461463E1,3.597918091E0,1.135553604E1,1.539249115E0
3.932461262E1,7.143145752E-1,1.265228943E1,2.473905487E0
3.933461142E1,-1.901046753E-1,1.439242081E1,1.643432465E0
3.934460942E1,-1.354383545E0,1.338292007E1,-1.881587219E-1
3.935460742E1,-2.388732605E0,1.131122818E1,-1.429377594E0
3.936460642E1,-3.458258514E0,9.486372986E0,-2.982847137E0
3.937460442E1,-4.167633362E0,8.432414703E0,-5.573509827E0
3.938460342E1,-4.752317505E0,7.675289154E0,-7.830366669E0
3.939460142E1,-5.015021210E0,6.029461670E0,-5.875282288E0
3.940459942E1,-5.467679901E0,2.929857330E0,3.026705933E-1
3.941459842E1,-5.482349396E0,2.876568146E0,3.801195374E0
3.942459642E1,-4.051474915E0,4.230053558E0,4.060605927E0
3.943459442E1,-2.668650513E0,4.514611816E0,2.552342377E0
3.944459342E1,-1.478475494E0,5.028642883E0,3.023712158E-1
3.945459142E1,-2.350112915E-1,5.207071838E0,-3.116519165E-1
3.946459042E1,7.280859375E-1,6.627767487E0,-3.243754578E-1
3.947458842E1,1.323547668E0,8.499475250E0,-6.481521606E-1
3.948458642E1,1.381477203E0,8.531658325E0,-5.825885010E-1
3.949458542E1,1.372196503E0,8.275989990E0,-5.942642212E-2
3.950458342E1,1.583107910E0,7.473508759E0,6.698570251E-1
3.951458142E1,1.088536377E0,6.135890350E0,1.102906494E0
3.952458042E1,2.854563904E-1,5.951922913E0,8.412506104E-1
3.953457842E1,8.083190918E-2,7.288194122E0,1.681154022E0
3.954457742E1,-3.207829285E-1,8.251291351E0,2.423310699E0
3.955457542E1,-1.003363495E0,7.444169769E0,1.808090057E0
3.956457342E1,-7.556286621E-1,6.900350647E0,6.105802917E-1
3.957457242E1,-1.603166199E-1,7.388036499E0,-2.472857666E-1
3.958457042E1,3.929328918E-1,7.929460602E0,-8.158035278E-1
3.959456842E1,-2.906954956E-1,7.385192413E0,3.094215546E0
3.960456742E1,-1.762285309E0,6.195616150E0,4.508025513E0
3.961456542E1,-2.909649353E0,6.225703583E0,5.380561066E0
3.962456342E1,-3.837869110E0,7.035968628E0,3.994443512E0
3.963456242E1,-4.095333710E0,8.136330414E0,1.972148895E0
3.964456042E1,-3.975433044E0,9.359886017E0,2.568209381E0
3.965455942E1,-4.045038300E0,1.002854553E1,3.571722565E0
3.966455742E1,-5.491929474E0,1.016835480E1,2.572101288E0
3.967455542E1,-4.750371552E0,1.110196335E1,3.216511230E0
3.968455442E1,-3.466192017E0,1.132784363E1,4.110302582E0
3.969455242E1,-3.216511230E0,1.103370529E1,4.468657379E0
3.970455042E1,-3.046913910E0,1.157318344E1,5.247188416E0
3.971454942E1,-2.498604126E0,1.228824646E1,5.001399536E0
3.972454742E1,-1.560654602E0,1.220472015E1,2.023492126E0
3.973454542E1,6.346801758E-2,1.313877777E1,2.082020416E0
3.974454442E1,-2.860551453E-1,1.283535873E1,2.111658783E0
3.975454242E1,-1.980830841E0,1.233884125E1,6.863227844E-1
3.976454142E1,-2.737806702E-1,1.181702637E1,7.364685059E-1
3.977453942E1,1.040935364E0,1.113459549E1,-1.254391479E-1
3.978453742E1,1.155297546E0,1.073432785E1,-1.858535156E0
3.979453642E1,1.551673279E0,1.060694275E1,-2.822081451E0
3.980453442E1,1.162482605E0,1.090886490E1,-1.635049896E0
3.981453242E1,3.218307495E-2,1.094149704E1,-1.694775696E0
3.982453142E1,2.511776733E-1,1.009021729E1,-2.236798553E0
3.983452942E1,-4.517904968E0,1.094808334E1,-2.238295441E1
3.984452842E1,-2.536475372E0,7.917186127E0,-1.492366608E1
3.985452642E1,-3.231031036E0,8.866661682E0,-8.984766083E0
3.986452442E1,-7.495063934E0,1.025891647E1,-5.766308899E0
3.987452342E1,-8.922944641E0,1.275632309E1,7.355703735E0
3.988452142E1,-5.137316895E0,1.030981064E1,1.101843704E1
3.989451942E1,-5.474116516E-1,1.064122147E1,7.532486115E0
3.990451842E1,-9.303153992E-1,1.025801834E1,2.837200012E0
3.991451642E1,-9.729766846E-2,1.060814026E1,4.346062317E0
3.992451542E1,6.242019653E-1,1.171853119E1,4.748575287E0
3.993451342E1,1.893562317E0,1.283685562E1,2.916684723E0
3.994451142E1,2.982248383E0,1.339145233E1,1.731748810E0
3.995451042E1,2.669997711E0,1.196147598E1,1.075363770E0
3.996450842E1,2.382146301E0,9.784552917E0,2.512974243E0
3.997450642E1,3.597169647E0,8.025710449E0,5.550607452E0
3.998450542E1,4.321213989E0,7.566914520E0,7.747289429E0
3.999450342E1,3.393592987E0,9.291627960E0,6.301146698E0
4.000450142E1,1.265618134E0,8.868158569E0,4.401896210E0
4.001450042E1,-1.448537750E0,5.458698578E0,3.262315979E0
4.002449842E1,-6.401587830E0,3.213667145E0,2.225571899E0
4.003449742E1,-1.058463913E1,4.921166382E0,-2.223326569E0
4.004449542E1,-8.168064423E0,9.345366211E0,-5.695206757E0
4.005449342E1,-1.074914703E0,9.294771423E0,-2.095941467E0
4.006449242E1,1.294657745E0,6.266418915E0,2.446811829E0
4.007449042E1,5.864804077E-1,5.296735382E0,4.258045349E0
4.008448842E1,-6.316864014E-1,6.045328674E0,5.432503052E0
4.009448742E1,-1.435963898E0,5.795947266E0,5.607938232E0
4.010448542E1,-1.502126312E0,6.164780273E0,4.941074982E0
4.011448442E1,-2.772235107E-1,8.164322205E0,4.340523834E0
4.012448242E1,2.802172852E-1,1.002555176E1,5.323829041E0
4.013448042E1,-7.232958984E-1,1.043075912E1,7.686515808E0
4.014447942E1,-1.450034637E0,1.049737061E1,8.977431335E0
4.015447742E1,-1.610351257E0,1.019200562E1,8.715326385E0
4.016447542E1,-1.475332031E0,9.673633575E0,8.518186340E0
4.017447442E1,-1.074615326E0,1.064316742E1,8.155191193E0
4.018447242E1,-1.792522430E0,1.189187073E1,8.298892365E0
4.019447042E1,-2.282453613E0,1.182525925E1,8.214617615E0
4.020446942E1,-1.541344757E0,1.184681442E1,8.201295319E0
4.021446742E1,-1.250499573E0,1.210143494E1,7.928562469E0
4.022446642E1,-1.952988739E0,1.237955658E1,7.717201996E0
4.023446442E1,-2.381397858E0,1.212763046E1,7.036268005E0
4.024446242E1,-3.791315918E0,1.207958038E1,7.783813477E0
4.025446142E1,-5.554649048E0,1.206071960E1,7.141349487E0
4.026445942E1,-6.330036621E0,1.169652695E1,7.041956177E0
4.027445742E1,-5.572462006E0,1.149534531E1,6.245612183E0
4.028445642E1,-3.913910980E0,1.179098053E1,5.925877075E0
4.029445442E1,-3.836222534E0,1.135269196E1,5.944438477E0
4.030445342E1,-4.562362518E0,1.034528687E1,5.337600403E0
4.031445142E1,-5.035378876E0,9.259594574E0,5.711373138E0
4.032444942E1,-4.924609222E0,8.756490784E0,5.558690643E0
4.033444892E1,-4.759951630E0,9.081614685E0,5.535488892E0
4.034444692E1,-4.827012177E0,9.242679749E0,6.273753662E0
4.035444492E1,-4.770429840E0,9.136550446E0,7.519014130E0
4.036444392E1,-4.402794342E0,8.954079895E0,7.931256866E0
4.037444192E1,-5.170398102E0,9.361532593E0,7.274572449E0
4.038443992E1,-6.407575378E0,9.175170135E0,6.445446625E0
4.039443892E1,-6.762337646E0,8.320297852E0,5.733976135E0
4.040443692E1,-5.817203064E0,7.673193512E0,5.286406860E0
4.041443592E1,-4.209695892E0,7.100783844E0,5.469476166E0
4.042443392E1,-3.053949280E0,7.036268005E0,5.459746399E0
4.043443192E1,-2.320474548E0,7.177274780E0,5.020260315E0
4.044443092E1,-2.355202332E0,7.276817780E0,4.531975708E0
4.045442892E1,-2.936743011E0,6.986122284E0,4.678371277E0
4.046442692E1,-3.389102325E0,6.446494446E0,5.139562225E0
4.047442592E1,-3.752696228E0,6.040538635E0,5.520969086E0
4.048442392E1,-4.346960449E0,5.264402618E0,5.678740997E0
4.049442192E1,-4.612059174E0,4.560715942E0,6.291267242E0
4.050442092E1,-4.096531219E0,4.429588623E0,6.593039703E0
4.051441892E1,-3.604205017E0,4.269870758E0,6.032455444E0
4.052441792E1,-2.993475037E0,3.392994232E0,6.447093201E0
4.053441592E1,-2.463726654E0,3.667074280E0,5.369334412E0
4.054441392E1,-1.983824615E0,3.658092957E0,4.672832794E0
