"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.510905150E1,1.728337526E0,2.162061214E0,1.346275687E0
3.511904950E1,1.780798078E0,2.661867619E0,1.800513864E0
3.512904850E1,1.741767287E0,2.957684994E0,2.123306036E0
3.513904650E1,1.586076140E0,3.205034256E0,2.289989948E0
3.514904450E1,1.393142343E0,3.302046776E0,2.290089130E0
3.515904350E1,8.940480947E-1,2.939101696E0,1.966094375E0
3.516904150E1,2.295851707E-1,1.883443952E0,8.764844537E-1
3.517903950E1,2.294390500E-1,8.111188412E-1,-4.394953251E-1
3.518903850E1,1.423586607E0,7.814899832E-2,-1.037232518E0
3.519903650E1,2.330040216E0,-2.141252756E-1,-1.304563284E0
3.520903550E1,2.587153196E0,-1.009012945E-2,-1.252640963E0
3.521903350E1,2.466286898E0,4.991417825E-1,-1.044020891E0
3.522903150E1,2.270203829E0,1.006024599E0,-9.419648647E-1
3.523903050E1,2.114657879E0,1.254551291E0,-8.927233815E-1
3.524902850E1,2.145770550E0,9.895918369E-1,-8.063845038E-1
3.525902650E1,2.138153076E0,5.163455606E-1,-6.056661606E-1
3.526902550E1,1.933751225E0,2.414546907E-2,-3.836868703E-1
3.527902350E1,1.542969704E0,-1.725165695E-1,-2.248083949E-1
3.528902250E1,1.115145087E0,2.720240690E-2,-9.674496204E-2
3.529902050E1,9.053854346E-1,3.875260949E-1,-5.049170926E-2
3.530901850E1,8.820790648E-1,8.203814030E-1,-5.607236177E-2
3.531901750E1,8.347530365E-1,1.431786418E0,-2.965629660E-2
3.532901550E1,7.383367419E-1,1.950911880E0,8.288420737E-3
3.533900892E1,6.512722373E-1,2.124180317E0,-2.285731025E-3
3.534900792E1,6.041561365E-1,2.031342268E0,-2.204505540E-2
3.535900592E1,6.096978784E-1,1.803557873E0,6.429189444E-2
3.536900392E1,6.469373703E-1,1.560628891E0,2.144198716E-1
3.537900292E1,7.873207927E-1,1.601180792E0,2.929840684E-1
3.538900092E1,1.072469473E0,1.935107827E0,3.459405005E-1
3.539899992E1,1.386274099E0,2.170569420E0,4.212588072E-1
3.540899792E1,1.658306956E0,1.967578411E0,4.812294543E-1
3.541899592E1,1.952520370E0,1.271733284E0,5.839920640E-1
3.542899492E1,2.076069593E0,1.766704619E-1,7.726975083E-1
3.543899292E1,1.975287795E0,-8.600766063E-1,9.354615211E-1
3.544899092E1,1.718292475E0,-1.261601686E0,1.001196504E0
3.545898992E1,1.373088717E0,-8.804938793E-1,1.004506230E0
3.546898792E1,1.017212152E0,-7.536548190E-3,9.909803867E-1
3.547898692E1,6.984038353E-1,8.027101159E-1,9.722867012E-1
3.548898492E1,4.118988514E-1,1.344282866E0,9.024828076E-1
3.549898292E1,1.783579737E-1,1.583088040E0,7.478078008E-1
3.550898192E1,1.394186914E-2,1.500365376E0,5.068798661E-1
3.551897992E1,7.005380839E-2,1.080956936E0,1.860868484E-1
3.552897792E1,3.638686538E-1,5.137331486E-1,-1.029172540E-1
3.553897692E1,6.422685981E-1,-5.138829723E-2,-2.852157354E-1
3.554897492E1,7.080596089E-1,-4.415586889E-1,-3.784340918E-1
3.555897392E1,5.009013414E-1,-4.250558615E-1,-5.091452599E-1
3.556897192E1,1.172320098E-1,5.868362263E-2,-5.974621177E-1
3.557896992E1,-3.749882877E-1,3.215210140E-1,-4.436233640E-1
3.558896892E1,-7.574437857E-1,-7.917875051E-2,-2.344973087E-1
3.559896692E1,-8.698555827E-1,-7.242603302E-1,-5.619300529E-2
3.560896492E1,-1.185515881E0,-1.444780111E0,-1.430627145E-2
3.561896392E1,-1.760117173E0,-1.970030069E0,-3.039421737E-1
3.562896192E1,-2.283118725E0,-1.993889332E0,-6.537257433E-1
3.563895992E1,-2.633059025E0,-1.762355089E0,-8.145187497E-1
3.564895892E1,-2.881017447E0,-1.491699338E0,-8.898131847E-1
3.565895692E1,-3.049534559E0,-1.242439389E0,-1.002584934E0
3.566895592E1,-3.149990559E0,-9.746235609E-1,-1.160884857E0
3.567895392E1,-3.218362808E0,-7.135159373E-1,-1.314072013E0
3.568895192E1,-3.268222332E0,-4.762450755E-1,-1.384463072E0
3.569895092E1,-3.291398525E0,-3.936650455E-1,-1.399436951E0
3.570894892E1,-3.292385817E0,-5.243061781E-1,-1.378560662E0
3.571894692E1,-3.245392799E0,-8.086698055E-1,-1.286237478E0
3.572894592E1,-3.140208006E0,-1.145425677E0,-1.096377492E0
3.573894392E1,-2.990013838E0,-1.370757341E0,-7.365764976E-1
3.574894292E1,-2.781101942E0,-1.396629214E0,-1.640868485E-1
3.575894092E1,-2.507113934E0,-1.221324086E0,4.978521168E-1
3.576893892E1,-2.254596472E0,-1.021818161E0,9.884508252E-1
3.577893792E1,-1.991955400E0,-1.146472812E0,1.212091208E0
3.578893592E1,-1.811320543E0,-1.549735546E0,9.553117752E-1
3.579893392E1,-1.676069736E0,-2.063180208E0,4.004135430E-1
3.580893292E1,-1.425559759E0,-2.975826502E0,-2.159782946E-1
3.581893092E1,-1.372535229E0,-4.080826283E0,-7.360324860E-1
3.582892992E1,-1.945581675E0,-4.259908199E0,-9.474230409E-1
3.583892792E1,-2.452365160E0,-3.479346037E0,-8.630671501E-1
3.584892592E1,-2.606162786E0,-2.708799839E0,-7.671819329E-1
3.585892492E1,-2.473132372E0,-2.865584373E0,-8.600159287E-1
3.586892292E1,-2.289091110E0,-3.204663515E0,-9.876052737E-1
3.587892092E1,-2.156669617E0,-3.010953426E0,-9.892414808E-1
3.588891992E1,-1.967472315E0,-2.864147902E0,-8.509653807E-1
3.589891792E1,-1.633309603E0,-2.854889631E0,-7.622929215E-1
3.590891592E1,-1.173697233E0,-2.769062281E0,-7.795746922E-1
3.591891492E1,-6.561020613E-1,-2.665310860E0,-7.893983722E-1
3.592891292E1,-1.587772369E-1,-2.483169079E0,-7.144002914E-1
3.593891192E1,3.496319652E-1,-2.169609547E0,-6.364033818E-1
3.594890992E1,7.651231885E-1,-1.725466371E0,-6.317841411E-1
3.595890792E1,1.096526623E0,-1.122012854E0,-6.683863401E-1
3.596890692E1,1.353006124E0,-3.646825552E-1,-6.759963036E-1
3.597890492E1,1.560058832E0,2.785004973E-1,-6.972063780E-1
3.598890292E1,1.780958414E0,6.860498786E-1,-7.587762475E-1
3.599890192E1,2.040028811E0,9.822189808E-1,-8.228210807E-1
3.600889992E1,2.320560217E0,1.223879457E0,-9.222466946E-1
3.601889892E1,2.545599937E0,1.471433520E0,-1.014185786E0
3.602889692E1,2.605092764E0,1.698428392E0,-1.016983151E0
3.603889492E1,2.439419985E0,1.735299349E0,-8.311899900E-1
3.604889392E1,2.070187330E0,1.426498413E0,-4.638447165E-1
3.605889192E1,1.638294339E0,8.622408509E-1,9.077188373E-2
3.606888992E1,1.360278130E0,5.492512584E-1,5.840676427E-1
3.607888892E1,5.956108570E-1,1.949424148E-1,4.705192149E-1
3.608888692E1,-4.163725078E-1,-4.016325772E-1,-2.664669156E-1
3.609888592E1,-9.722916484E-1,-8.342723846E-1,-5.842404366E-1
3.610888392E1,-9.655173421E-1,-8.228484988E-1,-5.424761772E-1
3.611888192E1,-6.556071639E-1,-5.391492844E-1,-3.766987026E-1
3.612888092E1,-4.239502251E-1,-2.337414175E-1,-3.990736231E-2
3.613887892E1,-3.490379155E-1,-1.707969420E-2,3.927914202E-1
3.614887692E1,-3.984368742E-1,-2.746549062E-2,8.484686613E-1
3.615887592E1,-3.807412982E-1,-4.887392521E-1,1.253519297E0
3.616887392E1,-5.536302328E-1,-7.241435647E-1,1.267582417E0
3.617887292E1,-1.030990481E0,-3.122428060E-1,1.022676826E0
3.618887092E1,-7.756574750E-1,9.706383348E-1,6.962906718E-1
3.619886892E1,-2.802774124E-2,2.513283014E0,4.687390625E-1
3.620886792E1,4.420113862E-1,3.245430946E0,2.355281711E-1
3.621886592E1,7.135488391E-1,2.983687401E0,1.647211313E-1
3.622886492E1,9.769932628E-1,2.220270395E0,2.765669823E-1
3.623886292E1,1.162714243E0,1.552557945E0,4.423092008E-1
3.624886092E1,1.321162462E0,1.279116035E0,6.018850207E-1
3.625885992E1,1.609755397E0,1.455036163E0,8.096778393E-1
3.626885792E1,1.943950415E0,1.996135592E0,1.143053651E0
3.627885592E1,2.140107393E0,2.594349384E0,1.470879197E0
3.628885492E1,2.172155619E0,2.935029507E0,1.646660924E0
3.629885292E1,2.059840918E0,2.974190712E0,1.781849742E0
3.630885092E1,1.860458612E0,2.936645508E0,1.930096984E0
3.631884992E1,1.562316775E0,2.732259989E0,1.953526139E0
3.632884792E1,9.595134258E-1,2.102525234E0,1.509029150E0
3.633885150E1,3.182254732E-1,1.021158695E0,2.630025446E-1
3.634884950E1,4.061068594E-1,4.421910346E-1,-9.907439351E-1
3.635884750E1,1.592862606E0,4.829259515E-1,-1.445851088E0
3.636884650E1,2.584242821E0,7.423828244E-1,-1.499546528E0
3.637884450E1,2.884880066E0,1.122521400E0,-1.318305254E0
3.638884250E1,2.589875698E0,1.489930630E0,-1.001216292E0
3.639884150E1,1.877912760E0,1.756902337E0,-8.400416374E-1
3.640883950E1,1.387621403E0,1.469970107E0,-7.486201525E-1
3.641883850E1,1.395776987E0,6.492092013E-1,-5.440086126E-1
3.642883650E1,1.503100038E0,-1.269882619E-1,-1.542083472E-1
3.643883450E1,1.361931443E0,-3.949713707E-1,4.568445683E-2
3.644883350E1,1.037464380E0,-6.574074179E-2,6.867206097E-2
3.645883150E1,8.527511358E-1,3.677997589E-1,1.444189548E-1
3.646882950E1,7.959536314E-1,9.116289616E-1,2.437114567E-1
3.647882850E1,7.912400365E-1,1.475311399E0,3.202886879E-1
3.648882650E1,7.352758646E-1,2.057455063E0,2.939353585E-1
3.649882550E1,7.114388943E-1,2.283596754E0,1.992297322E-1
3.650882350E1,7.733190656E-1,2.252025843E0,1.364648938E-1
3.651882150E1,8.469376564E-1,2.241388798E0,9.885184467E-2
3.652882050E1,8.909522295E-1,2.166754961E0,1.735404730E-1
3.653881850E1,9.344438314E-1,1.942661643E0,2.284866273E-1
3.654881650E1,1.006763697E0,1.582605720E0,2.550106347E-1
3.655881550E1,1.122715950E0,1.163467407E0,3.667291403E-1
3.656881350E1,1.315361738E0,8.847042322E-1,5.287582874E-1
3.657881150E1,1.470672011E0,6.872893572E-1,6.404066086E-1
3.658881050E1,1.524843931E0,3.865327239E-1,7.907801270E-1
3.659880850E1,1.464819551E0,1.344157159E-1,9.681307673E-1
3.660880750E1,1.327502251E0,-2.008464746E-2,1.086525321E0
3.661880550E1,1.122212410E0,-7.193493657E-4,1.081137300E0
3.662880350E1,9.067418575E-1,1.690875292E-1,9.943650961E-1
3.663880250E1,7.512483001E-1,3.691439927E-1,8.654315472E-1
3.664880050E1,6.582640409E-1,5.704254508E-1,7.421871424E-1
3.665879850E1,4.977848828E-1,7.556441426E-1,6.422288418E-1
3.666879750E1,2.941907644E-1,8.297868371E-1,4.709471166E-1
3.667879550E1,1.557050198E-1,6.519311666E-1,1.379982531E-1
3.668879450E1,2.162445188E-1,3.619132340E-1,-2.386036217E-1
3.669879250E1,3.806639314E-1,5.208976939E-2,-4.775479436E-1
3.670879050E1,3.040114939E-1,-3.238929212E-1,-5.597557425E-1
3.671878950E1,-6.197633594E-2,-3.703719676E-1,-5.980795026E-1
3.672878750E1,-5.295442939E-1,-1.932970732E-1,-4.997238815E-1
3.673878550E1,-8.570031524E-1,-2.482970804E-1,-4.923977554E-1
3.674878450E1,-9.870921373E-1,-6.552430391E-1,-3.833319843E-1
3.675878250E1,-1.196719408E0,-1.332357287E0,-3.612638414E-1
3.676878050E1,-1.578996897E0,-1.895506382E0,-5.209802985E-1
3.677877950E1,-1.946874619E0,-2.019313574E0,-7.093291879E-1
3.678877750E1,-2.480400801E0,-1.806853056E0,-6.212160587E-1
3.679877650E1,-3.008821011E0,-1.379935980E0,-4.884504080E-1
3.680877450E1,-3.196504354E0,-9.515635967E-1,-4.842500687E-1
3.681877250E1,-3.307416916E0,-4.255991578E-1,-6.763461232E-1
3.682877150E1,-3.418113947E0,-2.318813354E-1,-8.409007192E-1
3.683876950E1,-3.555435896E0,-2.046655118E-1,-8.610199690E-1
3.684876750E1,-3.700037003E0,-1.816752404E-1,-6.958429813E-1
3.685876650E1,-3.711501360E0,-3.245651722E-1,-4.156647325E-1
3.686876450E1,-3.587008476E0,-4.652527869E-1,-1.035430506E-1
3.687876350E1,-3.312781811E0,-5.619306564E-1,1.769780666E-1
3.688876150E1,-3.010650635E0,-6.374880075E-1,2.882215083E-1
3.689875950E1,-2.880571604E0,-7.615173459E-1,1.786764413E-1
3.690875850E1,-2.804254293E0,-1.227349401E0,-3.468644246E-2
3.691875650E1,-2.721520662E0,-1.502555490E0,-1.411925405E-1
3.692875450E1,-2.630504131E0,-1.456182122E0,-8.705659211E-2
3.693875350E1,-2.528588533E0,-1.297101736E0,3.784633428E-2
3.694875150E1,-2.236327410E0,-1.278344989E0,2.692231722E-2
3.695875050E1,-1.722766876E0,-1.397661805E0,-8.223483711E-2
3.696874850E1,-8.130103946E-1,-2.220711470E0,-1.886358485E-2
3.697874650E1,1.263532937E-1,-3.004843235E0,-9.386435151E-2
3.698874550E1,6.497384310E-1,-3.440274000E0,-3.414496481E-1
3.699874350E1,-4.470790625E-1,-3.062136650E0,-7.914125919E-1
3.700874150E1,-1.923663616E0,-1.816114068E0,-1.065676332E0
3.701874050E1,-2.431751490E0,-1.544823408E0,-1.132741094E0
3.702873850E1,-2.302615404E0,-2.024501324E0,-1.173215628E0
3.703873650E1,-2.018060446E0,-2.287923813E0,-1.232692361E0
3.704873550E1,-1.621575475E0,-2.203122139E0,-1.241951704E0
3.705873350E1,-1.060935974E0,-2.217149019E0,-1.188825846E0
3.706873250E1,-4.892367721E-1,-2.391800642E0,-1.164568424E0
3.707873050E1,-4.618677124E-2,-2.279207945E0,-1.105895758E0
3.708872850E1,2.974752486E-1,-2.015764236E0,-9.543123245E-1
3.709872750E1,5.999339819E-1,-1.819787979E0,-8.633383512E-1
3.710872550E1,8.952170610E-1,-1.506321907E0,-7.874281406E-1
3.711872350E1,1.240053535E0,-1.011764646E0,-7.252367139E-1
3.712872250E1,1.587225080E0,-4.698055983E-1,-7.214283943E-1
3.713872050E1,1.864576697E0,5.060054362E-2,-7.028841972E-1
3.714871950E1,2.090317249E0,4.308677316E-1,-6.673533320E-1
3.715871750E1,2.306172609E0,5.702768564E-1,-7.216835618E-1
3.716871550E1,2.517165422E0,6.146259308E-1,-7.186510563E-1
3.717871450E1,2.642162085E0,6.385767460E-1,-6.044615507E-1
3.718871250E1,2.727576256E0,4.395227432E-1,-4.055561721E-1
3.719871050E1,2.586186409E0,3.833708912E-2,-1.695097387E-1
3.720870950E1,2.161313772E0,-1.782013476E-1,3.198236227E-2
3.721870750E1,1.512207270E0,4.820844233E-1,2.909316421E-1
3.722870650E1,4.448192120E-1,1.478869081E0,-4.503303766E-2
3.723870450E1,-1.113901615E0,9.553301334E-1,-7.482358217E-1
3.724870250E1,-2.049233437E0,1.016192287E-1,-7.895518541E-1
3.725870150E1,-2.012813091E0,-5.359649658E-1,-6.777910590E-1
3.726869950E1,-1.459349036E0,-1.059608340E0,-5.360323191E-1
3.727869750E1,-9.291200042E-1,-1.230335832E0,-1.229304671E-1
3.728869650E1,-5.668624640E-1,-1.355900407E0,3.665324450E-1
3.729869450E1,-3.259502649E-1,-1.256231666E0,9.031302333E-1
3.730869350E1,-2.078520954E-1,-1.068220973E0,1.377885222E0
3.731869150E1,-4.005176127E-1,-8.776453137E-1,1.319504619E0
3.732868950E1,-1.363487959E0,-8.790591955E-1,8.492300510E-1
3.733868462E1,-1.423832297E0,1.283106580E-2,4.221434295E-1
3.734868263E1,-5.666996837E-1,1.458620191E0,2.344073653E-1
3.735868063E1,3.235978633E-2,2.552092791E0,4.076644406E-2
3.736867963E1,5.870581269E-1,2.738727331E0,-5.795720592E-2
3.737867762E1,9.628930092E-1,2.228020191E0,6.047430262E-2
3.738867662E1,1.125692964E0,1.442438960E0,3.105467260E-1
3.739867463E1,1.261351347E0,1.000340462E0,6.501518488E-1
3.740867263E1,1.480093002E0,1.284674883E0,1.054781318E0
3.741867163E1,1.767325163E0,1.943944812E0,1.532302022E0
3.742866963E1,2.087826252E0,2.507467985E0,1.929313779E0
3.743866762E1,2.197641611E0,3.020490408E0,2.254377365E0
3.744866662E1,2.017395258E0,3.359271765E0,2.464376450E0
3.745866463E1,1.642457843E0,3.233057976E0,2.379179716E0
3.746866363E1,1.092261553E0,2.515840292E0,1.782014608E0
3.747866163E1,4.914879203E-1,1.440016389E0,6.525622606E-1
3.748865962E1,2.113343030E-1,6.631961465E-1,-6.837818623E-1
3.749865862E1,6.085525155E-1,5.646202564E-1,-1.713112950E0
3.750865663E1,1.660960555E0,5.845601559E-1,-2.071692944E0
3.751865463E1,2.493287086E0,5.410212874E-1,-2.026571751E0
3.752865363E1,2.872402430E0,6.618337035E-1,-1.682644725E0
3.753865163E1,2.935099125E0,9.119889140E-1,-9.593657255E-1
3.754864962E1,2.630945921E0,1.132595301E0,-4.254578352E-1
3.755864862E1,2.177292347E0,1.218561411E0,-5.219231248E-1
3.756864663E1,1.770767093E0,9.551691413E-1,-6.723150611E-1
3.757864563E1,1.384144306E0,6.520128846E-1,-5.185237527E-1
3.758864363E1,1.046448350E0,3.687577248E-1,-2.511770129E-1
3.759864162E1,7.541843057E-1,3.549193144E-1,-7.954078168E-2
3.760864062E1,6.072840691E-1,4.523798525E-1,3.409363702E-2
3.761863863E1,5.424364805E-1,5.787355900E-1,9.925056249E-2
3.762863663E1,5.005657673E-1,8.417980671E-1,1.106363758E-1
3.763863563E1,5.071073771E-1,1.198698282E0,8.530833572E-2
3.764863362E1,5.789458752E-1,1.469267130E0,5.088005215E-2
3.765863262E1,6.607245803E-1,1.546469450E0,-3.481042571E-3
3.766863062E1,6.634753346E-1,1.375598669E0,-6.359843910E-2
3.767862863E1,6.357467771E-1,1.087776065E0,-6.727732718E-2
3.768862763E1,6.263985634E-1,8.233846426E-1,-1.509241201E-2
3.769862563E1,6.742193699E-1,7.391799688E-1,8.281371742E-2
3.770862362E1,7.519748807E-1,7.261393070E-1,1.536937505E-1
3.771862262E1,8.273934722E-1,7.204337716E-1,1.545773149E-1
3.772862063E1,9.097192287E-1,6.934967041E-1,1.605995297E-1
3.773861963E1,9.976866841E-1,6.485540867E-1,1.937755197E-1
3.774861763E1,1.085443139E0,6.183344126E-1,2.349788845E-1
3.775861562E1,1.175370812E0,5.194383264E-1,3.163014948E-1
3.776861462E1,1.277097464E0,3.714219630E-1,4.180627465E-1
3.777861263E1,1.367636442E0,1.447231919E-1,6.032306552E-1
3.778861063E1,1.361428142E0,-6.372322142E-2,6.395891905E-1
3.779860963E1,1.336213112E0,-1.459040344E-1,5.858697295E-1
3.780860763E1,1.289694428E0,-3.218972683E-2,4.624101520E-1
3.781860562E1,1.146782160E0,2.356849015E-1,3.360397816E-1
3.782860462E1,8.061129451E-1,5.995320678E-1,2.167679518E-1
3.783860263E1,2.725185752E-1,1.026215792E0,9.954219311E-2
3.784860163E1,-3.169742525E-1,1.464748144E0,-1.105888747E-2
3.785859963E1,-6.447116137E-1,1.761875749E0,-1.751318127E-1
3.786859762E1,-5.299709439E-1,1.798218846E0,-3.524759710E-1
3.787859662E1,-6.004291773E-2,1.499171734E0,-4.799966514E-1
3.788859463E1,3.961581588E-1,8.043567538E-1,-5.159916878E-1
3.789859263E1,4.118990302E-1,1.308460683E-1,-5.321628451E-1
3.790859163E1,-9.763079882E-2,-2.623454034E-1,-5.058766603E-1
3.791858963E1,-7.424022555E-1,-5.510327220E-1,-3.633122742E-1
3.792858762E1,-1.169879317E0,-9.201686382E-1,-2.530137300E-1
3.793858662E1,-1.437603354E0,-1.116808653E0,-2.741664648E-1
3.794858463E1,-1.699663162E0,-1.497579098E0,-5.503977537E-1
3.795858363E1,-1.905288935E0,-1.654836297E0,-6.750596166E-1
3.796858163E1,-2.166533470E0,-1.660495281E0,-5.638987422E-1
3.797857962E1,-2.520554304E0,-1.339141607E0,-4.914908707E-1
3.798857862E1,-2.994689226E0,-9.033498168E-1,-5.620843768E-1
3.799857663E1,-3.390333176E0,-6.784659028E-1,-6.350126863E-1
3.800857463E1,-3.491368532E0,-5.458058715E-1,-6.924184561E-1
3.801857363E1,-3.463617802E0,-3.827498555E-1,-7.368510962E-1
3.802857163E1,-3.392354250E0,-3.198140264E-1,-7.118210793E-1
3.803857062E1,-3.246286154E0,-3.636269867E-1,-6.066484451E-1
3.804856862E1,-2.981598139E0,-4.666969180E-1,-4.520820677E-1
3.805856663E1,-2.609194756E0,-6.132470965E-1,-2.239116579E-1
3.806856563E1,-2.216350794E0,-7.330350280E-1,1.301588118E-1
3.807856363E1,-1.921759605E0,-6.893206239E-1,4.830436707E-1
3.808856162E1,-1.795988917E0,-5.841785073E-1,6.938312054E-1
3.809856062E1,-1.864099145E0,-6.231515408E-1,6.338914633E-1
3.810855863E1,-2.130158424E0,-7.800162435E-1,4.209618866E-1
3.811855763E1,-2.431041002E0,-9.862753153E-1,1.864636540E-1
3.812855563E1,-2.704156160E0,-9.915579557E-1,-3.979345411E-2
3.813855362E1,-2.735347509E0,-8.778582811E-1,-2.072610147E-2
3.814855262E1,-2.336519480E0,-1.152924180E0,1.207857579E-1
3.815855063E1,-1.237552166E0,-2.457193613E0,6.348888576E-2
3.816854863E1,-5.243575573E-1,-3.397989273E0,-1.707299948E-1
3.817854763E1,-7.861993313E-1,-3.560816050E0,-3.681561649E-1
3.818854563E1,-1.508791327E0,-3.236341953E0,-6.091424227E-1
3.819854362E1,-1.964296579E0,-2.964955568E0,-8.619855642E-1
3.820854262E1,-1.965344548E0,-2.906558275E0,-1.103543043E0
3.821854063E1,-1.728261232E0,-2.853250980E0,-1.269203424E0
3.822853963E1,-1.371055245E0,-2.330512047E0,-1.195103049E0
3.823853763E1,-8.773118854E-1,-1.924267411E0,-1.029775858E0
3.824853562E1,-5.147363544E-1,-2.028799057E0,-9.861282706E-1
3.825853462E1,-2.095937431E-1,-2.142987013E0,-1.003404021E0
3.826853263E1,-2.202650905E-2,-2.247960567E0,-9.640396237E-1
3.827853063E1,1.568903476E-1,-2.162666082E0,-7.864695787E-1
3.828852963E1,5.447046757E-1,-1.824851990E0,-6.895015240E-1
3.829852763E1,8.574215174E-1,-1.283776522E0,-6.951832771E-1
3.830852663E1,1.110299826E0,-8.174389005E-1,-6.552630663E-1
3.831852462E1,1.403857350E0,-5.729565024E-1,-6.294725537E-1
3.832852263E1,1.730320096E0,-3.537354767E-1,-6.009277105E-1
3.833852163E1,2.044472694E0,-2.931182384E-1,-6.262781024E-1
3.834851963E1,2.295939445E0,-3.390460610E-1,-6.489714384E-1
3.835851762E1,2.479968309E0,-3.287732601E-1,-6.129817963E-1
3.836851662E1,2.585621834E0,-1.869338304E-1,-5.550037026E-1
3.837851463E1,2.552645206E0,-2.425702289E-2,-4.378997386E-1
3.838851363E1,2.246530771E0,2.948828936E-1,-2.340438217E-1
3.839851163E1,1.794706583E0,7.807350159E-1,-7.737565041E-2
3.840850963E1,1.449219942E0,1.527375937E0,-6.370804459E-2
3.841850862E1,9.753378630E-1,1.704831839E0,-4.169315398E-1
3.842850662E1,3.002031520E-2,8.289012909E-1,-1.139629364E0
3.843850463E1,-8.813358545E-1,-1.389957070E-1,-1.317109346E0
3.844850363E1,-1.463526607E0,-7.518053055E-1,-8.007161021E-1
3.845850163E1,-1.370718241E0,-1.003257871E0,-1.970645785E-1
3.846850063E1,-8.586726189E-1,-7.399554849E-1,1.166280732E-2
3.847849862E1,-3.335196376E-1,-6.803061962E-1,1.787450165E-1
3.848849663E1,3.175473213E-2,-7.289872169E-1,4.572394788E-1
3.849849563E1,2.630736828E-1,-8.909163475E-1,8.380953670E-1
3.850849363E1,3.161571324E-1,-1.097483873E0,1.080873132E0
3.851849163E1,-1.809880137E-1,-9.939512014E-1,1.121232629E0
3.852849062E1,-1.125696659E0,-3.711887896E-1,1.157558441E0
3.853848862E1,-1.089950085E0,1.246669531E0,9.008398652E-1
3.854848763E1,-4.545059800E-1,2.657950878E0,5.455906987E-1
3.855848563E1,1.432952881E-1,3.389055490E0,3.794810176E-1
3.856848363E1,4.273499250E-1,2.956489325E0,4.155053198E-1
3.857848263E1,5.016604662E-1,1.804665089E0,5.587620735E-1
3.858848062E1,5.315222144E-1,5.666782856E-1,7.392352223E-1
3.859847863E1,6.719189286E-1,3.080483153E-2,8.188342452E-1
3.860847763E1,8.914238214E-1,3.566734791E-1,8.646256924E-1
3.861847563E1,1.018189192E0,1.033109426E0,9.273447394E-1
3.862847362E1,1.071370482E0,1.650059938E0,1.033533812E0
3.863847262E1,1.248557448E0,1.593969703E0,1.118901491E0
3.864847063E1,1.505988240E0,1.143704772E0,1.294780612E0
3.865846963E1,1.649037361E0,6.071386933E-1,1.459505916E0
3.866846763E1,1.625617027E0,6.317926943E-2,1.544901967E0
3.867846563E1,1.568497181E0,-4.195086956E-1,1.440344691E0
3.868846463E1,1.600591302E0,-7.962037921E-1,1.107652187E0
3.869846262E1,1.614756703E0,-1.025574684E0,5.846651793E-1
3.870846063E1,1.725683570E0,-9.498839974E-1,-7.876821607E-2
3.871845963E1,1.838175297E0,-4.576791823E-1,-7.455265522E-1
3.872845763E1,1.785559297E0,1.244010329E-1,-1.151308179E0
3.873845663E1,1.617572308E0,5.630210638E-1,-1.252435327E0
3.874845462E1,1.482395768E0,7.998383641E-1,-1.175328016E0
